@RELATION instrumentClassifier
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {cello,acoustic guitar,clarinet,electric guitar,flute,organ,piano,piano,saxophone,violin}

@DATA
0.080481,0.026963,3.165445,0.242852,0.272449,0.387612,0.003878,0.063621,-24.845010,2.853184,-0.117838,0.042983,-0.140911,0.147267,0.115360,0.028511,0.126240,0.315468,0.243545,0.075968,-0.007001,0.018530,0.008322,0.030884,0.004804,0.038894,0.008127,0.045495,0.002412,0.012516,0.023901,0.035176,0.007527,0.031702,0.037045,0.025962,0.163953,0.050489,0.019970,0.260187,0.003344,0.079330,1.500919,0.421296,0.372336,0.273376,0.321550,0.282734,0.264575,0.286019,0.314217,0.296684,0.280875,0.245387,0.231799,0.020607,0.011602,0.031296,0.004698,0.033883,0.008757,0.035902,0.003589,0.015513,0.023597,0.028580,0.010688,0.011088,piano
0.076319,0.024838,3.160432,0.238692,0.270311,0.369730,0.004623,0.068090,-24.931058,2.773699,-0.128893,0.048774,-0.199555,0.184064,0.193403,0.109910,0.103194,0.164207,0.124748,0.094217,-0.017716,0.016545,0.006390,0.025641,0.009047,0.037149,0.008396,0.039533,0.001960,0.011037,0.021527,0.028570,0.009483,0.029748,0.037108,0.022031,0.182965,0.049606,0.020901,0.251775,0.003923,0.083628,1.419441,0.464969,0.391806,0.286232,0.290275,0.290080,0.269411,0.313488,0.358073,0.342063,0.295612,0.308595,0.203617,0.020595,0.009476,0.029851,0.013193,0.035944,0.010381,0.034202,0.002495,0.014887,0.023709,0.025467,0.013074,0.012379,piano
0.094314,0.024539,3.158050,0.260271,0.272270,0.524638,0.004463,0.116066,-24.898439,2.659839,-0.262861,-0.067124,-0.205946,0.108314,0.106790,0.010911,0.138126,0.272369,0.120643,0.002799,-0.056030,0.020419,0.011511,0.028145,0.007457,0.025009,0.008156,0.035923,0.002470,0.009854,0.022301,0.033597,0.011941,0.029417,0.049689,0.023227,0.183675,0.061391,0.018791,0.411502,0.003781,0.142728,1.297373,0.428528,0.413157,0.307103,0.331398,0.293870,0.267344,0.285936,0.321268,0.303797,0.278693,0.235505,0.220791,0.019869,0.017232,0.030854,0.011282,0.028195,0.011176,0.029620,0.003176,0.012342,0.021275,0.029210,0.013926,0.011456,piano
0.080729,0.030448,3.224483,0.201018,0.228237,0.719443,0.003608,0.121003,-23.520231,1.434577,0.046840,0.028521,-0.041934,0.143529,0.114340,-0.278100,-0.067612,0.408592,0.413470,0.269045,-0.055563,0.006565,0.002027,0.026285,0.005413,0.017657,0.006900,0.048481,0.010110,0.014750,0.016160,0.018269,0.003595,0.023430,0.027895,0.014817,0.118204,0.041196,0.027996,0.218566,0.002377,0.055755,1.096260,0.592436,0.354548,0.313143,0.267132,0.262098,0.240157,0.256296,0.315425,0.288973,0.266868,0.286209,0.248281,0.006770,0.002332,0.027791,0.005140,0.017111,0.008468,0.046807,0.015191,0.012058,0.014316,0.017024,0.005189,0.011828,piano
0.089242,0.024866,3.163320,0.257248,0.273524,0.479895,0.004512,0.101114,-24.833880,2.763634,-0.150047,0.017088,-0.236161,0.132756,0.156305,0.116343,0.197488,0.317198,0.237886,0.190648,-0.015657,0.013055,0.005899,0.038297,0.005941,0.034523,0.005779,0.040433,0.002049,0.013262,0.020449,0.034361,0.008663,0.031550,0.044196,0.019357,0.167101,0.056098,0.017682,0.336752,0.003617,0.123565,1.126624,0.458729,0.422945,0.260646,0.324885,0.294388,0.320298,0.305104,0.346327,0.336294,0.305415,0.282412,0.202736,0.017588,0.009124,0.041955,0.008375,0.034662,0.007801,0.038354,0.003116,0.016076,0.021138,0.030551,0.011356,0.012353,piano
0.077135,0.028962,3.151880,0.236347,0.265375,0.396704,0.005100,0.069083,-24.693611,2.739339,-0.218980,-0.054070,-0.186061,0.130710,0.144219,0.047905,0.196445,0.239770,0.057145,0.045789,-0.023305,0.021273,0.008557,0.024965,0.006804,0.028483,0.007116,0.043326,0.002192,0.007548,0.030794,0.031223,0.014314,0.032053,0.032974,0.024640,0.172903,0.049729,0.020777,0.263490,0.004682,0.078236,1.364970,0.506116,0.440381,0.257159,0.294187,0.255241,0.291187,0.315010,0.325264,0.314142,0.288919,0.256486,0.243925,0.029279,0.011960,0.027921,0.010281,0.026751,0.008863,0.043965,0.003146,0.010079,0.034980,0.028782,0.017641,0.012978,piano
0.032426,0.021268,3.222930,0.093539,0.153450,0.138961,0.005709,0.045059,-25.251196,2.069295,-0.964368,-0.285443,-0.192867,-0.114042,-0.197347,-0.498560,-0.253746,-0.161756,0.209638,0.261298,0.104456,0.018958,0.002697,0.009535,0.006363,0.009834,0.030182,0.038483,0.031700,0.030874,0.011611,0.010261,0.005705,0.027675,0.008149,0.014161,0.115393,0.024250,0.036204,0.088115,0.004847,0.012701,1.893155,0.553436,0.415944,0.351100,0.264894,0.284219,0.256195,0.275894,0.243157,0.265753,0.261458,0.275569,0.243623,0.011652,0.002534,0.010141,0.008700,0.011469,0.025551,0.022851,0.027847,0.020423,0.015858,0.010597,0.005535,0.007614,piano
0.035567,0.021621,3.208875,0.092327,0.150109,0.198484,0.003771,0.054049,-24.266346,2.237978,-0.813808,-0.154595,-0.269236,-0.022908,0.059459,-0.315330,-0.249375,-0.215153,-0.149627,-0.175285,-0.100783,0.017227,0.006821,0.023216,0.023920,0.018091,0.022702,0.028756,0.014908,0.007845,0.015950,0.012294,0.003815,0.018284,0.009424,0.013723,0.118442,0.022803,0.035687,0.117963,0.002606,0.017270,1.586251,0.517699,0.337981,0.265856,0.215933,0.217106,0.197741,0.187332,0.192742,0.189970,0.198484,0.182733,0.184066,0.016132,0.004440,0.011249,0.014464,0.014388,0.018587,0.014569,0.011255,0.004978,0.014864,0.008699,0.003417,0.005442,piano
0.080087,0.033966,3.214446,0.202250,0.232655,0.639305,0.004573,0.109848,-23.384274,1.423612,-0.066186,0.066352,-0.208191,0.192976,-0.021542,-0.052869,0.032009,0.179612,0.149227,0.136447,0.061620,0.006562,0.005804,0.018165,0.007609,0.021378,0.007915,0.036709,0.005789,0.010021,0.015432,0.024875,0.007988,0.022049,0.027272,0.018317,0.115258,0.042009,0.029502,0.249706,0.002941,0.064032,1.172074,0.796857,0.345100,0.290458,0.292478,0.275089,0.276019,0.334307,0.338256,0.325217,0.322908,0.307542,0.275965,0.006589,0.008865,0.022857,0.009602,0.025085,0.008890,0.037815,0.008992,0.010691,0.016384,0.024299,0.011048,0.011356,piano
0.083102,0.030671,3.194213,0.208505,0.238271,0.638287,0.004651,0.108255,-23.503203,1.483829,-0.065157,0.012108,-0.098906,0.258915,0.109426,-0.121357,-0.077619,0.181589,0.213051,0.175223,0.077825,0.007198,0.005928,0.021642,0.005081,0.017663,0.011039,0.047211,0.007933,0.008613,0.016199,0.022487,0.005023,0.024084,0.029645,0.016867,0.134982,0.045791,0.029065,0.235650,0.003220,0.067279,1.295521,0.712284,0.356938,0.334716,0.277928,0.301902,0.287940,0.348481,0.394228,0.311348,0.340298,0.321727,0.248932,0.008370,0.008294,0.026510,0.006162,0.018418,0.015299,0.046005,0.012367,0.008558,0.019929,0.023312,0.007323,0.013116,piano
0.093823,0.032242,3.207073,0.221721,0.241947,0.758097,0.004605,0.131713,-23.559148,1.241344,-0.067144,0.085623,-0.119321,0.267887,0.036498,0.154979,0.079150,0.111631,0.167038,0.189534,0.097322,0.007141,0.010226,0.032730,0.005809,0.020322,0.006230,0.030875,0.005342,0.008152,0.009054,0.017002,0.007376,0.022382,0.034952,0.018999,0.137074,0.045930,0.026859,0.293889,0.002631,0.083382,1.087971,0.717269,0.338291,0.308959,0.277162,0.294448,0.329755,0.372344,0.396142,0.340852,0.352999,0.330810,0.247562,0.008473,0.014561,0.036731,0.007333,0.020791,0.008086,0.030282,0.009791,0.008997,0.009276,0.019646,0.010547,0.011630,piano
0.091114,0.034974,3.208154,0.220374,0.240290,0.731118,0.004705,0.122688,-23.486517,1.252669,0.007751,0.134055,-0.071950,0.328764,0.034004,0.162312,0.088068,0.143983,0.163162,0.178972,0.051405,0.006699,0.008921,0.027076,0.005695,0.017614,0.006874,0.042177,0.005171,0.006628,0.013542,0.024209,0.006944,0.024755,0.032724,0.019977,0.120511,0.042999,0.025338,0.274270,0.002966,0.070045,1.095195,0.666472,0.354181,0.324217,0.275009,0.281813,0.297151,0.399047,0.394072,0.321303,0.328248,0.294495,0.244948,0.008198,0.013451,0.033217,0.007862,0.019280,0.008743,0.041607,0.009454,0.008048,0.017327,0.027145,0.010320,0.013125,piano
0.082875,0.036395,3.214591,0.202153,0.231336,0.672489,0.004285,0.103668,-22.984989,1.210466,-0.273912,0.160031,-0.099590,0.267510,-0.058784,0.136712,0.073620,0.157164,0.045629,0.099445,0.025916,0.008468,0.010486,0.020391,0.005516,0.020917,0.008438,0.036738,0.006906,0.006919,0.010994,0.018737,0.008279,0.021131,0.022910,0.018391,0.114504,0.035396,0.026604,0.217902,0.002519,0.038976,0.965611,0.649720,0.337417,0.278609,0.261327,0.259303,0.283783,0.372879,0.320668,0.320016,0.296469,0.294812,0.231597,0.008372,0.012316,0.025492,0.006100,0.021372,0.010828,0.036197,0.012499,0.007025,0.012481,0.019104,0.009576,0.011050,piano
0.092284,0.043927,3.182240,0.177453,0.177166,1.036535,0.002557,0.166382,-22.298809,1.394918,0.005516,0.181455,0.097998,0.039393,0.064011,-0.092065,-0.215850,-0.036920,0.089170,0.059939,-0.039525,0.020638,0.003017,0.047975,0.012822,0.013441,0.007129,0.020416,0.004058,0.007771,0.010035,0.022695,0.004638,0.018093,0.023526,0.026207,0.181026,0.029432,0.016837,0.360402,0.001449,0.061411,1.359780,0.413295,0.246290,0.220462,0.226789,0.195326,0.209760,0.188685,0.208753,0.234113,0.223288,0.176303,0.170657,0.017176,0.002454,0.032907,0.012169,0.008306,0.006441,0.020547,0.004219,0.006328,0.007131,0.017128,0.003669,0.009596,piano
0.045864,0.027464,3.186238,0.135538,0.174606,0.265111,0.005741,0.050084,-24.362629,2.166545,-0.385829,0.221442,0.205317,0.210009,-0.006102,0.167411,0.130390,0.338261,0.220458,0.137995,-0.061883,0.015107,0.004183,0.048660,0.005539,0.027483,0.007199,0.041515,0.004081,0.007654,0.012952,0.044655,0.007886,0.033127,0.019247,0.020457,0.142346,0.026179,0.019839,0.187205,0.004956,0.033720,1.359158,0.465547,0.443336,0.298313,0.312008,0.251581,0.250934,0.279679,0.317473,0.338111,0.314724,0.279907,0.216737,0.014536,0.006439,0.042350,0.006937,0.026098,0.009734,0.032808,0.007879,0.008945,0.015563,0.039763,0.011346,0.012716,piano
0.073355,0.024546,3.154180,0.160488,0.177043,0.702492,0.003697,0.115440,-24.099811,1.784952,0.056234,0.223423,0.129354,0.190882,0.069842,0.030433,-0.069091,0.053889,0.083780,0.056071,-0.044907,0.017423,0.002653,0.052248,0.010948,0.024247,0.008375,0.049979,0.002311,0.004626,0.009026,0.042163,0.005269,0.029991,0.027972,0.020042,0.184316,0.031792,0.020073,0.355663,0.002618,0.066592,1.814135,0.568328,0.310608,0.269292,0.264822,0.255152,0.214019,0.239286,0.225724,0.206683,0.203021,0.188043,0.172521,0.015989,0.002962,0.034304,0.010414,0.020894,0.007732,0.037968,0.002596,0.004023,0.007696,0.034661,0.005369,0.014313,piano
0.094708,0.028729,3.192154,0.182984,0.184893,0.942552,0.003221,0.164814,-24.349129,1.548086,-0.031711,0.205880,0.174186,0.268219,0.126750,0.101165,0.052305,-0.001629,-0.000000,0.025434,-0.041692,0.017718,0.004115,0.048925,0.008614,0.017028,0.005866,0.048071,0.002866,0.004405,0.007882,0.033210,0.003566,0.027378,0.033203,0.017381,0.142157,0.031246,0.017020,0.384591,0.002447,0.076457,1.485152,0.542257,0.330522,0.262374,0.246889,0.221906,0.217798,0.210585,0.249746,0.200824,0.197919,0.197386,0.169608,0.015301,0.003860,0.044281,0.007093,0.016050,0.005057,0.039561,0.003253,0.003553,0.008337,0.025172,0.003181,0.014153,piano
0.108089,0.044907,3.226749,0.187478,0.181713,1.187109,0.003216,0.192196,-22.825889,1.201515,0.019381,0.213486,0.140857,0.121859,0.078469,-0.061237,0.030856,0.160812,0.066970,-0.023924,-0.094188,0.009602,0.002975,0.034255,0.010931,0.021367,0.006158,0.033657,0.003805,0.007698,0.006942,0.014127,0.007485,0.017807,0.028427,0.021790,0.126244,0.031025,0.016884,0.373698,0.002217,0.063811,1.188424,0.540262,0.300483,0.276400,0.256839,0.224062,0.202741,0.252286,0.251936,0.228318,0.201761,0.198440,0.156426,0.009429,0.003092,0.028589,0.009002,0.022144,0.005192,0.025977,0.003854,0.007886,0.005840,0.011736,0.006938,0.009186,piano
0.053846,0.018322,3.204076,0.140199,0.171158,0.512033,0.004522,0.086314,-24.860085,1.574045,0.125589,0.312225,0.008051,0.261954,0.071052,0.060553,-0.147358,0.096312,0.104041,-0.009546,-0.003978,0.013349,0.002349,0.038888,0.022042,0.018726,0.008685,0.048434,0.004056,0.003125,0.012603,0.045587,0.005524,0.032390,0.023794,0.013415,0.123866,0.028252,0.023854,0.309200,0.003711,0.055732,1.171129,0.670161,0.323465,0.277604,0.316313,0.286710,0.285832,0.253957,0.289415,0.271054,0.254990,0.259363,0.247305,0.013373,0.003086,0.037850,0.014031,0.017285,0.011142,0.037796,0.005559,0.003054,0.012098,0.036392,0.007223,0.014334,piano
0.072268,0.032910,3.178283,0.148922,0.171755,0.671290,0.002926,0.118648,-24.107990,1.761316,0.044084,0.333184,0.051512,0.050719,-0.160101,-0.055503,-0.229801,-0.144780,-0.042039,-0.109060,-0.102524,0.023572,0.001807,0.033205,0.035061,0.011478,0.007348,0.057023,0.002008,0.006180,0.009894,0.033018,0.002402,0.025496,0.034090,0.021832,0.118942,0.036735,0.021809,0.379763,0.001583,0.071781,1.258794,0.420955,0.229715,0.211094,0.193193,0.205110,0.168747,0.180679,0.199386,0.162502,0.162177,0.153559,0.135774,0.014776,0.001343,0.018455,0.028710,0.008480,0.006240,0.032170,0.002506,0.004757,0.007085,0.016235,0.001988,0.009970,piano
0.064802,0.024291,3.193585,0.150895,0.173883,0.617093,0.004272,0.099859,-24.413438,1.532321,0.124689,0.203516,0.038928,0.240319,-0.026016,0.153615,-0.121264,-0.061336,-0.041362,0.089070,0.058201,0.014856,0.002998,0.034193,0.010140,0.021584,0.010440,0.040709,0.001646,0.003753,0.011682,0.034003,0.005251,0.025831,0.025040,0.016287,0.176597,0.030071,0.021096,0.290360,0.003484,0.054147,1.367415,0.596315,0.329930,0.300706,0.313423,0.282712,0.283881,0.279285,0.256138,0.250450,0.237067,0.240725,0.264932,0.015331,0.003976,0.032155,0.009728,0.020883,0.012885,0.036208,0.002206,0.003028,0.011953,0.020586,0.007358,0.012913,piano
0.067124,0.018363,3.200970,0.149114,0.166913,0.691818,0.004191,0.111831,-24.762797,1.306896,0.067993,0.220811,-0.037903,0.274142,0.005463,0.035698,-0.236368,0.148749,0.140782,0.110466,0.009262,0.010730,0.004561,0.024108,0.008783,0.024007,0.011317,0.043203,0.003551,0.005035,0.016103,0.030347,0.005001,0.025284,0.027676,0.015204,0.145896,0.029503,0.022043,0.379902,0.003310,0.064439,1.354927,0.746546,0.345987,0.332464,0.309573,0.247303,0.318899,0.332073,0.285526,0.276276,0.285004,0.267542,0.290069,0.013095,0.006455,0.030486,0.010711,0.023312,0.012851,0.039180,0.005162,0.005743,0.016939,0.031360,0.007403,0.014704,piano
0.067355,0.027754,3.240487,0.150949,0.179439,0.613715,0.004160,0.091685,-23.501827,1.578977,-0.067851,0.106502,0.138529,0.130802,0.206997,0.004554,-0.269647,0.027991,0.077273,0.064782,-0.016528,0.008865,0.003382,0.032482,0.014235,0.022819,0.006172,0.036636,0.013671,0.009032,0.009722,0.019655,0.004322,0.022172,0.015640,0.013334,0.071909,0.024279,0.023211,0.202103,0.003171,0.028858,0.709657,0.522337,0.346655,0.240660,0.295347,0.252024,0.281653,0.316754,0.261401,0.336402,0.286070,0.235447,0.197708,0.008855,0.003593,0.031974,0.012485,0.019501,0.005871,0.027779,0.015840,0.009723,0.006484,0.016656,0.005130,0.010513,piano
0.091118,0.028397,3.212934,0.171741,0.172112,0.983265,0.002514,0.160329,-23.009688,1.215893,0.128644,0.328693,0.135035,0.168998,0.154622,0.054083,-0.104911,-0.033473,0.041700,0.011259,-0.092019,0.019297,0.002583,0.040274,0.016076,0.018046,0.006850,0.038979,0.002244,0.006323,0.007871,0.024410,0.006578,0.020705,0.024886,0.017990,0.111227,0.020202,0.015062,0.325208,0.001482,0.057527,1.071461,0.464552,0.266998,0.235956,0.239334,0.213667,0.215099,0.208719,0.218032,0.185126,0.174265,0.177720,0.152202,0.017050,0.002323,0.032297,0.013652,0.013538,0.005357,0.028227,0.001928,0.005060,0.006679,0.017321,0.005038,0.010311,piano
0.075993,0.018651,3.174203,0.169323,0.183549,0.745736,0.003560,0.120806,-24.906780,1.646525,0.069743,0.331750,0.128331,0.179727,0.270522,0.422348,0.139944,-0.225810,-0.181275,0.034593,0.015224,0.009802,0.003804,0.093704,0.012967,0.015956,0.002803,0.031631,0.001767,0.003537,0.008989,0.020156,0.002083,0.028857,0.028896,0.014223,0.195533,0.029805,0.017774,0.325791,0.003222,0.067886,1.688142,0.418319,0.295329,0.229849,0.236166,0.204211,0.235633,0.191236,0.206766,0.203122,0.276142,0.171520,0.165123,0.007618,0.003562,0.053644,0.010760,0.011481,0.002507,0.028694,0.002308,0.002726,0.007385,0.017196,0.002749,0.013995,piano
0.095665,0.018597,3.142191,0.196975,0.188570,0.830492,0.005040,0.150306,-26.232237,2.223078,0.520859,-0.038336,0.165341,0.301444,0.095007,0.333860,0.154580,-0.011237,0.345377,0.018835,0.082828,0.009264,0.002589,0.056133,0.005709,0.025724,0.004291,0.047755,0.000763,0.002716,0.010746,0.055289,0.003377,0.035120,0.060485,0.018829,0.222063,0.046145,0.018580,0.561047,0.004079,0.120628,1.318602,0.547281,0.368803,0.355489,0.273217,0.248917,0.280136,0.297376,0.331444,0.264012,0.244581,0.233697,0.183061,0.011541,0.003166,0.041288,0.006782,0.025870,0.007746,0.042872,0.001214,0.004599,0.010477,0.042071,0.007410,0.018319,piano
0.125847,0.019275,3.194460,0.205295,0.184022,1.169077,0.004153,0.213879,-25.201394,1.753748,0.122305,0.059189,0.246518,0.290351,0.094846,0.141614,-0.014840,0.023166,0.265909,0.025598,0.039021,0.009570,0.002187,0.050982,0.005229,0.020437,0.004704,0.031778,0.001999,0.004232,0.006576,0.026592,0.003978,0.023204,0.062481,0.014685,0.163314,0.045474,0.016117,0.560838,0.003130,0.107474,1.530312,0.529780,0.320707,0.328905,0.267142,0.264069,0.221443,0.225309,0.237702,0.227629,0.220098,0.235501,0.184984,0.011113,0.002520,0.037835,0.005882,0.020129,0.004551,0.029418,0.002617,0.004063,0.007085,0.022073,0.004613,0.013769,piano
0.092794,0.032265,3.221787,0.186537,0.182760,1.073462,0.002634,0.173792,-23.046431,1.271845,0.129014,0.201059,0.156595,0.143307,0.078378,-0.067813,-0.139228,0.074988,0.228102,0.058892,-0.171319,0.016480,0.002668,0.044785,0.010285,0.010825,0.004487,0.052670,0.003552,0.007228,0.007942,0.025113,0.003590,0.022935,0.026731,0.016402,0.091146,0.027984,0.015664,0.399196,0.001290,0.075476,1.117159,0.505782,0.284122,0.242126,0.228379,0.217039,0.210399,0.214412,0.266778,0.263502,0.242085,0.167339,0.169337,0.014428,0.002198,0.028833,0.008272,0.007077,0.004095,0.040552,0.003956,0.006459,0.007538,0.018938,0.002306,0.012344,piano
0.064568,0.026808,3.226161,0.155179,0.183628,0.649022,0.004454,0.101338,-23.608144,1.406313,0.321636,0.363790,0.316791,0.059195,0.257524,0.269343,0.018799,0.183181,0.215037,0.097008,0.047253,0.006163,0.006068,0.050770,0.009791,0.019600,0.011469,0.036862,0.001662,0.002719,0.011779,0.039640,0.003536,0.028182,0.020797,0.011052,0.081323,0.033322,0.028685,0.215970,0.002836,0.036839,0.714848,0.421234,0.342774,0.260724,0.222847,0.220208,0.220573,0.242877,0.249122,0.258557,0.226221,0.247333,0.202720,0.007359,0.007844,0.051277,0.009645,0.017412,0.012092,0.030557,0.002932,0.002417,0.012589,0.033961,0.003811,0.011965,piano
0.081505,0.022548,3.193442,0.174113,0.189442,0.746631,0.004353,0.128065,-23.422749,1.426830,0.176583,0.336752,0.331483,0.118145,0.261718,0.112357,0.094780,-0.006716,0.117349,0.070840,0.068392,0.013699,0.006417,0.036566,0.009613,0.020177,0.009244,0.033383,0.002329,0.005075,0.015129,0.029738,0.005296,0.022634,0.026824,0.011348,0.096397,0.036328,0.026931,0.281432,0.002188,0.056313,0.788869,0.391112,0.335826,0.268908,0.232022,0.258576,0.222829,0.233919,0.260967,0.270020,0.264548,0.270794,0.226362,0.013130,0.008903,0.037912,0.009533,0.020472,0.012588,0.032461,0.003477,0.005962,0.014670,0.025432,0.006442,0.010883,piano
0.066944,0.025540,3.194701,0.161957,0.188526,0.597382,0.005086,0.097906,-23.365990,1.524068,0.193098,0.299329,0.317867,0.105394,0.310251,0.222172,0.174574,0.080998,0.115072,0.025964,0.058598,0.010453,0.010157,0.048363,0.008315,0.022984,0.007614,0.035994,0.003877,0.003924,0.013760,0.035517,0.005332,0.027268,0.021020,0.011792,0.095861,0.033234,0.027766,0.213174,0.002668,0.043895,0.802900,0.458956,0.354877,0.259401,0.234131,0.250664,0.245867,0.248938,0.278099,0.261719,0.256518,0.267575,0.207133,0.008832,0.012321,0.047829,0.009746,0.025387,0.009835,0.035697,0.006977,0.004552,0.015670,0.032097,0.006966,0.012029,piano
0.083634,0.024727,3.179835,0.180847,0.192172,0.792136,0.004484,0.130222,-23.403794,1.326628,0.304852,0.260109,0.377209,0.264774,0.293694,0.043132,0.046922,0.051385,0.229883,0.149117,0.094090,0.009050,0.005013,0.049706,0.008277,0.020882,0.011869,0.037602,0.004161,0.005196,0.012597,0.033471,0.003111,0.026838,0.029093,0.012490,0.120503,0.034596,0.026223,0.294996,0.002181,0.060605,0.848634,0.390287,0.342181,0.280424,0.196821,0.255531,0.204655,0.249129,0.263526,0.253051,0.274923,0.279332,0.226335,0.009449,0.006945,0.048293,0.010432,0.020453,0.019773,0.038540,0.007881,0.005939,0.013212,0.029767,0.003832,0.012899,piano
0.046090,0.013986,3.162084,0.153000,0.202196,0.206210,0.008434,0.040776,-25.215163,2.346185,-0.052715,0.597574,0.319070,0.166761,0.333295,0.307108,0.108143,0.016669,0.128032,0.109036,0.013149,0.010304,0.008049,0.057852,0.012823,0.028577,0.005423,0.043556,0.001256,0.002938,0.018411,0.044091,0.006812,0.033049,0.020127,0.008819,0.115163,0.044898,0.033487,0.139408,0.005238,0.019859,0.641072,0.317921,0.345773,0.327058,0.346816,0.332862,0.303135,0.310534,0.309062,0.303759,0.300768,0.232956,0.191286,0.011640,0.015208,0.054299,0.018086,0.027623,0.006780,0.036176,0.001966,0.003466,0.020671,0.038591,0.011910,0.012983,piano
0.051487,0.032922,3.168151,0.154850,0.198652,0.260857,0.006993,0.055281,-23.667940,2.211309,-0.118951,0.545558,0.338547,0.235811,0.330631,0.243510,0.047802,-0.035066,0.169139,0.120325,0.032710,0.014950,0.004386,0.059826,0.016818,0.026608,0.004931,0.037992,0.002518,0.003685,0.017842,0.042248,0.004501,0.032636,0.023508,0.016045,0.109117,0.045349,0.032541,0.186855,0.003806,0.039780,0.699156,0.318115,0.343655,0.301558,0.351374,0.329707,0.296253,0.299560,0.308119,0.302424,0.252669,0.233378,0.203157,0.021499,0.007098,0.055436,0.020472,0.027468,0.005003,0.035477,0.005436,0.004908,0.020159,0.035374,0.008365,0.012237,piano
0.056314,0.021724,3.155536,0.159444,0.197818,0.302392,0.006845,0.057890,-24.254782,2.005476,-0.019828,0.684341,0.361331,0.183535,0.367771,0.190763,0.046641,0.001950,0.138436,0.089452,0.030977,0.008361,0.008507,0.054969,0.017166,0.026738,0.005489,0.041254,0.002385,0.003695,0.017385,0.039025,0.004400,0.031419,0.021210,0.012518,0.120133,0.040593,0.031364,0.182121,0.004164,0.028390,0.705005,0.328814,0.368035,0.292471,0.341602,0.312284,0.304888,0.322472,0.302062,0.314668,0.268234,0.204331,0.193209,0.008970,0.016813,0.051327,0.023597,0.028639,0.006851,0.033520,0.004888,0.004867,0.019222,0.037399,0.009139,0.012380,piano
0.053698,0.023461,3.161623,0.157224,0.200884,0.262243,0.006152,0.050715,-23.954091,2.254687,-0.133993,0.524644,0.175998,0.062826,0.333561,0.291992,0.004840,0.002614,0.180198,0.108176,0.002396,0.012944,0.004313,0.054342,0.024068,0.024099,0.008466,0.033804,0.002103,0.003742,0.021098,0.035953,0.005115,0.029081,0.020063,0.012931,0.118330,0.042829,0.032773,0.154755,0.003451,0.022743,0.721539,0.310149,0.291573,0.299498,0.303149,0.295980,0.292152,0.279771,0.274156,0.297455,0.270371,0.228466,0.208285,0.016246,0.006559,0.047258,0.025913,0.022348,0.009871,0.029207,0.004428,0.004137,0.021279,0.029536,0.007869,0.011093,piano
